TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
3.20E-03,0.1,-0.1,4.9,4.9
3.20E-03,0.1,0.3,4.9,5.1
3.21E-03,0.1,-0.1,4.9,4.9
3.21E-03,0.1,0.3,4.9,5.1
3.21E-03,0.1,-0.1,4.9,4.7
3.21E-03,0.1,0.3,4.9,5.1
3.21E-03,0.1,-0.1,5.1,4.9
3.21E-03,0.1,0.3,4.9,5.1
3.21E-03,-0.1,-0.1,4.9,4.7
3.21E-03,0.1,0.3,4.9,5.1
3.21E-03,-0.1,-0.1,4.9,4.7
3.21E-03,-0.1,0.3,5.1,5.1
3.21E-03,0.1,-0.3,4.9,4.7
3.21E-03,0.1,0.1,4.9,5.1
3.22E-03,0.1,-0.3,5.1,4.7
3.22E-03,-0.1,0.3,4.9,5.1
3.22E-03,0.1,-0.1,5.1,4.7
3.22E-03,0.1,0.3,4.9,5.1
3.22E-03,-0.1,-0.1,4.9,4.9
3.22E-03,0.1,0.3,4.9,5.1
3.22E-03,-0.1,-0.1,4.9,4.7
3.22E-03,0.1,0.3,4.9,5.1
3.22E-03,-0.1,-0.3,4.9,4.9
3.22E-03,0.1,0.3,5.1,5.1
3.22E-03,0.1,-0.1,4.9,4.7
3.22E-03,0.1,0.3,4.9,5.1
3.22E-03,0.1,-0.1,4.9,4.7
3.23E-03,0.1,0.3,4.9,5.1
3.23E-03,0.1,-0.1,4.9,4.7
3.23E-03,-0.1,0.3,4.9,5.1
3.23E-03,0.1,-0.3,4.9,4.7
3.23E-03,0.1,0.3,4.9,5.1
3.23E-03,0.1,-0.1,5.1,4.7
3.23E-03,0.1,0.3,4.9,5.1
3.23E-03,0.1,-0.3,5.1,4.7
3.23E-03,0.1,0.3,4.9,5.1
3.23E-03,0.1,-0.1,4.9,4.9
3.23E-03,0.1,0.3,5.1,5.1
3.23E-03,0.1,-0.1,4.9,4.7
3.24E-03,-0.1,0.3,4.9,5.1
3.24E-03,0.1,-0.3,4.9,4.9
3.24E-03,0.1,0.3,4.9,5.1
3.24E-03,0.1,-0.1,5.1,4.7
3.24E-03,0.1,0.3,5.1,5.1
3.24E-03,0.1,-0.1,4.9,4.7
3.24E-03,0.1,0.3,4.9,5.1
3.24E-03,-0.1,-0.1,5.1,4.9
3.24E-03,0.1,0.3,4.9,5.1
3.24E-03,0.1,-0.1,5.1,4.7
3.24E-03,-0.1,0.3,5.1,5.1
3.24E-03,-0.1,-0.3,4.9,4.9
3.24E-03,0.1,0.3,4.9,5.1
3.25E-03,0.1,-0.1,4.9,4.7
3.25E-03,0.1,0.3,4.9,5.1
3.25E-03,0.1,-0.1,4.9,4.7
3.25E-03,0.1,0.3,4.9,5.1
3.25E-03,-0.1,-0.1,4.9,4.7
3.25E-03,0.1,0.3,4.9,5.1
3.25E-03,0.1,-0.1,4.9,4.7
3.25E-03,-0.1,0.3,4.9,5.1
3.25E-03,0.1,-0.3,4.9,4.9
3.25E-03,0.1,0.3,5.1,5.1
3.25E-03,0.1,-0.1,4.9,4.7
3.25E-03,-0.1,0.3,4.9,5.1
3.26E-03,0.1,-0.1,4.9,4.7
3.26E-03,0.1,0.3,4.9,5.1
3.26E-03,0.1,-0.1,5.1,4.7
3.26E-03,0.1,0.3,4.9,5.1
3.26E-03,0.1,-0.1,4.9,4.7
3.26E-03,0.1,0.3,5.1,5.1
3.26E-03,0.1,-0.1,5.1,4.7
3.26E-03,0.1,0.3,4.9,5.1
3.26E-03,0.1,-0.1,5.1,4.7
3.26E-03,0.1,0.3,4.9,5.1
3.26E-03,0.1,-0.1,4.9,4.7
3.26E-03,0.1,0.3,4.9,5.1
3.26E-03,0.1,-0.1,4.9,4.7
3.27E-03,0.1,0.3,5.1,5.1
3.27E-03,0.1,-0.1,4.9,4.9
3.27E-03,-0.1,0.3,4.9,5.1
3.27E-03,0.1,-0.1,5.1,4.9
3.27E-03,0.1,0.3,4.9,5.1
3.27E-03,0.1,-0.1,4.9,4.7
3.27E-03,0.1,0.3,4.9,5.1
3.27E-03,0.1,-0.3,4.9,4.7
3.27E-03,-0.1,0.3,4.9,5.1
3.27E-03,-0.1,-0.1,4.9,4.7
3.27E-03,0.1,0.3,5.1,5.1
3.27E-03,0.1,-0.3,4.9,4.7
3.28E-03,0.1,0.3,4.9,5.1
3.28E-03,0.1,-0.1,4.9,4.7
3.28E-03,-0.1,0.3,5.1,5.1
3.28E-03,-0.1,-0.1,4.9,4.7
3.28E-03,0.1,0.3,4.9,5.1
3.28E-03,0.1,-0.1,4.9,4.7
3.28E-03,0.1,0.3,4.9,5.1
3.28E-03,0.1,-0.1,4.9,4.7
3.28E-03,-0.1,0.3,4.9,5.1
3.28E-03,-0.1,-0.1,4.9,4.7
3.28E-03,0.1,0.3,4.9,5.1
3.28E-03,0.1,-0.1,4.9,4.7
3.28E-03,0.1,0.3,4.9,5.1
3.29E-03,-0.1,-0.1,4.9,4.7
3.29E-03,0.1,0.3,5.1,5.1
3.29E-03,0.1,-0.1,4.9,4.7
3.29E-03,-0.1,0.3,4.9,5.1
3.29E-03,0.1,-0.3,4.9,4.7
3.29E-03,0.1,0.3,5.1,5.1
3.29E-03,-0.1,-0.1,4.9,4.7
3.29E-03,0.1,0.3,4.9,5.1
3.29E-03,0.1,-0.1,4.9,4.7
3.29E-03,0.1,0.3,4.9,5.1
3.29E-03,0.1,-0.1,5.1,4.7
3.29E-03,0.1,0.3,4.9,5.1
3.30E-03,0.1,-0.1,4.9,4.9
3.30E-03,0.1,0.3,4.9,5.1
3.30E-03,-0.1,-0.1,4.9,4.7
3.30E-03,0.1,0.3,4.9,5.1
3.30E-03,0.1,-0.1,5.1,4.7
3.30E-03,0.1,0.3,4.9,5.1
3.30E-03,0.1,-0.1,4.9,4.9
3.30E-03,0.1,0.3,5.1,5.1
3.30E-03,0.1,-0.1,4.9,4.7
3.30E-03,-0.1,0.3,5.1,5.1
3.30E-03,0.1,-0.1,4.9,4.9
3.30E-03,0.1,0.3,4.9,5.1
3.30E-03,-0.1,-0.1,4.9,4.9
3.31E-03,0.1,0.3,5.1,5.1
3.31E-03,0.1,-0.1,5.1,4.9
3.31E-03,-0.1,0.3,4.9,5.1
3.31E-03,0.1,-0.1,4.9,4.9
3.31E-03,0.1,0.3,4.9,5.1
3.31E-03,-0.1,-0.1,4.9,4.9
3.31E-03,-0.1,0.3,4.9,5.1
3.31E-03,0.1,-0.1,4.9,4.9
3.31E-03,0.1,0.3,5.1,5.1
3.31E-03,-0.1,-0.1,5.1,4.9
3.31E-03,0.1,0.3,4.9,5.1
3.31E-03,-0.1,-0.1,4.9,4.9
3.32E-03,0.1,0.3,4.9,5.1
3.32E-03,-0.1,-0.1,4.9,4.7
3.32E-03,0.1,0.3,4.9,5.1
3.32E-03,-0.1,-0.1,4.9,4.7
3.32E-03,0.1,0.3,4.9,5.1
3.32E-03,0.1,-0.3,4.9,4.9
3.32E-03,0.1,0.3,4.9,5.1
3.32E-03,0.1,-0.1,4.9,4.7
3.32E-03,0.1,0.3,4.9,5.1
3.32E-03,0.1,-0.1,4.9,4.9
3.32E-03,0.1,0.3,5.1,5.1
3.32E-03,0.1,-0.3,4.9,4.7
3.32E-03,0.1,0.3,4.9,5.1
3.33E-03,0.3,-0.1,4.9,4.7
3.33E-03,0.1,0.3,5.1,5.1
3.33E-03,0.1,-0.1,4.9,4.7
3.33E-03,0.1,0.3,5.1,5.1
3.33E-03,0.1,-0.1,4.9,4.7
3.33E-03,0.1,0.3,4.9,5.1
3.33E-03,0.1,-0.3,4.9,4.9
3.33E-03,0.1,0.3,4.9,5.1
3.33E-03,-0.1,-0.1,4.9,4.7
3.33E-03,0.1,0.3,4.9,5.1
3.33E-03,-0.1,-0.3,4.9,4.7
3.33E-03,0.1,0.3,4.9,5.1
3.34E-03,-0.1,-0.1,4.9,4.7
3.34E-03,-0.1,0.3,4.9,5.1
3.34E-03,0.1,-0.3,5.1,4.9
3.34E-03,-0.1,0.3,5.1,5.1
3.34E-03,0.1,-0.3,4.9,4.7
3.34E-03,0.1,0.3,5.1,5.1
3.34E-03,0.1,-0.3,5.1,4.7
3.34E-03,0.1,0.3,4.9,5.1
3.34E-03,0.1,-0.1,4.9,4.9
3.34E-03,0.1,0.3,4.9,5.1
3.34E-03,0.1,-0.1,4.9,4.7
3.34E-03,0.1,0.3,5.1,5.1
3.34E-03,0.1,-0.1,4.9,4.9
3.35E-03,0.1,0.3,4.9,5.1
3.35E-03,0.1,-0.1,4.9,4.7
3.35E-03,0.1,0.3,4.9,5.1
3.35E-03,0.1,-0.1,4.9,4.9
3.35E-03,-0.1,0.3,5.1,5.1
3.35E-03,0.1,-0.3,5.1,4.9
3.35E-03,0.1,0.3,4.9,5.1
3.35E-03,-0.1,-0.1,4.9,4.7
3.35E-03,0.1,0.3,4.9,5.1
3.35E-03,0.1,-0.1,4.9,4.7
3.35E-03,0.1,0.3,5.1,5.1
3.35E-03,0.1,-0.1,4.9,4.7
3.36E-03,0.1,0.3,4.9,5.1
3.36E-03,-0.1,-0.1,4.9,4.7
3.36E-03,0.1,0.3,4.9,5.1
3.36E-03,0.1,-0.1,5.1,4.7
3.36E-03,0.1,0.3,4.9,5.1
3.36E-03,0.1,-0.1,4.9,4.7
3.36E-03,0.1,0.3,4.9,5.1
3.36E-03,-0.1,-0.1,4.9,4.7
3.36E-03,0.1,0.3,4.9,5.1
3.36E-03,0.1,-0.3,5.1,4.7
3.36E-03,0.1,0.3,5.1,5.1
3.36E-03,0.1,-0.3,4.9,4.9
3.36E-03,0.1,0.3,4.9,5.1
3.37E-03,-0.1,-0.3,4.9,4.7
3.37E-03,0.1,0.3,4.9,5.1
3.37E-03,-0.1,-0.3,5.1,4.9
3.37E-03,0.1,0.3,5.1,5.1
3.37E-03,0.1,-0.1,5.1,4.9
3.37E-03,0.1,0.3,4.9,5.1
3.37E-03,-0.1,-0.1,4.9,4.9
3.37E-03,0.1,0.3,4.9,5.1
3.37E-03,-0.1,-0.1,4.9,4.9
3.37E-03,0.1,0.3,4.9,5.1
3.37E-03,0.1,-0.1,4.9,4.7
3.37E-03,-0.1,0.3,4.9,5.1
3.38E-03,0.1,-0.1,4.9,4.7
3.38E-03,0.1,0.3,4.9,5.1
3.38E-03,-0.1,-0.1,5.1,4.7
3.38E-03,-0.1,0.3,5.1,5.1
3.38E-03,-0.1,-0.3,4.9,4.7
3.38E-03,0.1,0.3,4.9,5.1
